../data/genomes/AS167_contigs.fa	../data/genomes/AS139_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS139_contigs.fa	0.23011	4.51127e-15	4/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS139_contigs.fa	0.23011	3.49698e-15	4/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS142_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS142_contigs.fa	0.295981	0.00053625	1/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS142_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS142_contigs.fa	0.210897	1.8753e-23	6/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS142_contigs.fa	0.263022	1.50787e-07	2/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS142_contigs.fa	0.0799006	0	103/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS142_contigs.fa	0.243761	2.64006e-11	3/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS142_contigs.fa	0.263022	1.5396e-07	2/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS142_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS142_contigs.fa	1	1	0/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS142_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS142_contigs.fa	0.263022	1.43681e-07	2/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS142_contigs.fa	0.210897	1.68989e-23	6/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS142_contigs.fa	0.0820539	0	98/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS142_contigs.fa	0.0786628	0	106/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS142_contigs.fa	0	0	1000/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS142_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS142_contigs.fa	0.263022	1.60194e-07	2/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS142_contigs.fa	0.295981	0.000531798	1/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS167_contigs.fa	0.23011	2.13335e-15	4/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS167_contigs.fa	0.23011	1.65947e-15	4/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS167_contigs.fa	0.243761	1.43916e-11	3/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS167_contigs.fa	0.243761	1.3141e-11	3/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS167_contigs.fa	0	0	1000/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS167_contigs.fa	1	1	0/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS170_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS170_contigs.fa	0.295981	0.000568645	1/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS170_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS170_contigs.fa	0.263022	1.32979e-07	2/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS170_contigs.fa	0.0418553	0	262/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS170_contigs.fa	0.219531	5.2714e-19	5/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS170_contigs.fa	0.263022	1.64948e-07	2/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS170_contigs.fa	0.0424367	0	258/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS170_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS170_contigs.fa	0.263022	1.70559e-07	2/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS170_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS170_contigs.fa	0.295981	0.000568681	1/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS170_contigs.fa	0.263022	1.28202e-07	2/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS170_contigs.fa	0.219531	5.32849e-19	5/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS170_contigs.fa	0.23011	4.51127e-15	4/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS170_contigs.fa	0.263022	1.60194e-07	2/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS170_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS170_contigs.fa	0	0	1000/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS170_contigs.fa	1	1	0/1000
../data/genomes/AA010_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS011_contigs.fa	../data/genomes/AS183_contigs.fa	0.140258	2.84195e-117	27/1000
../data/genomes/AS013_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS031_contigs.fa	../data/genomes/AS183_contigs.fa	0.263022	1.18565e-07	2/1000
../data/genomes/AS083_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS085_contigs.fa	../data/genomes/AS183_contigs.fa	0.243761	2.63311e-11	3/1000
../data/genomes/AS091_contigs.fa	../data/genomes/AS183_contigs.fa	0.149777	8.87377e-94	22/1000
../data/genomes/AS093_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS096_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS113_contigs.fa	../data/genomes/AS183_contigs.fa	0.263022	1.49849e-07	2/1000
../data/genomes/AS116_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS124_contigs.fa	../data/genomes/AS183_contigs.fa	0.161822	5.73575e-71	17/1000
../data/genomes/AS126_contigs.fa	../data/genomes/AS183_contigs.fa	0.263022	1.14537e-07	2/1000
../data/genomes/AS129_contigs.fa	../data/genomes/AS183_contigs.fa	0.263022	1.46848e-07	2/1000
../data/genomes/AS139_contigs.fa	../data/genomes/AS183_contigs.fa	0.23011	3.49698e-15	4/1000
../data/genomes/AS142_contigs.fa	../data/genomes/AS183_contigs.fa	0.295981	0.000531798	1/1000
../data/genomes/AS167_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS170_contigs.fa	../data/genomes/AS183_contigs.fa	1	1	0/1000
../data/genomes/AS183_contigs.fa	../data/genomes/AS183_contigs.fa	0	0	1000/1000
